id,name,desc,type,user,icon,model,getWay,getWayParam,time,openTime,quality,attribute,dragonEnergyLimit,skill,canProduct,productNeedItem,needEquipQuelity,awardWeight,successRate,increaseSuccessRate,reimburse,sell,taskDrawingGetWay,drawingID,drawingGetWayDesc,sequence
27405,cynthiadress_27405,cynthiahat_desc_27404,11,Femaleplayer,cynthiadress_27405,Prefab/Art/Character/cynthiadress_27405.prefab,1,,,2023-9-15 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,771
27406,cynthiaskirt_27406,cynthiahat_desc_27404,12,Femaleplayer,cynthiaskirt_27406,Prefab/Art/Character/cynthiaskirt_27406.prefab,1,,,2023-9-15 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,571
27407,cynthiashoes_27407,cynthiahat_desc_27404,13,Femaleplayer,cynthiashoes_27407,Prefab/Art/Character/cynthiashoes_27407.prefab,1,,,2023-9-15 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,371
27408,cynthiahat_27408,cynthiahat_des_27408,10,Femaleplayer,cynthiahat_27408,Prefab/Art/Character/cynthiahat_27408.prefab,1,,,2023-9-12 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,973
27409,cynthiadress_27409,cynthiahat_des_27408,11,Femaleplayer,cynthiadress_27409,Prefab/Art/Character/cynthiadress_27409.prefab,1,,,2023-9-12 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,773
27410,cynthiaskirt_27410,cynthiahat_des_27408,12,Femaleplayer,cynthiaskirt_27410,Prefab/Art/Character/cynthiaskirt_27410.prefab,1,,,2023-9-12 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,573
27411,cynthiashoes_27411,cynthiahat_des_27408,13,Femaleplayer,cynthiashoes_27411,Prefab/Art/Character/cynthiashoes_27411.prefab,1,,,2023-9-12 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,373
27412,cynthiahat_27412,cynthiahat_des_27412,10,Femaleplayer,cynthiahat_27412,Prefab/Art/Character/cynthiahat_27412.prefab,1,,,2023-9-12 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,972
27413,cynthiadress_27413,cynthiahat_des_27412,11,Femaleplayer,cynthiadress_27413,Prefab/Art/Character/cynthiadress_27413.prefab,1,,,2023-9-12 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,772
27414,cynthiaskirt_27414,cynthiahat_des_27412,12,Femaleplayer,cynthiaskirt_27414,Prefab/Art/Character/cynthiaskirt_27414.prefab,1,,,2023-9-12 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,572
27415,cynthiashoes_27415,cynthiahat_des_27412,13,Femaleplayer,cynthiashoes_27415,Prefab/Art/Character/cynthiashoes_27415.prefab,1,,,2023-9-12 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,372
27416,cynthiahat_27416,cynthiahat_des_27416,10,Femaleplayer,cynthiahat_27416,Prefab/Art/Character/cynthiahat_27416.prefab,1,,,2023-9-12 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,970
27417,cynthiadress_27417,cynthiahat_des_27416,11,Femaleplayer,cynthiadress_27417,Prefab/Art/Character/cynthiadress_27417.prefab,1,,,2023-9-12 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,770
27418,cynthiaskirt_27418,cynthiahat_des_27416,12,Femaleplayer,cynthiaskirt_27418,Prefab/Art/Character/cynthiaskirt_27418.prefab,1,,,2023-9-12 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,570
27419,cynthiashoes_27419,cynthiahat_des_27416,13,Femaleplayer,cynthiashoes_27419,Prefab/Art/Character/cynthiashoes_27419.prefab,1,,,2023-9-12 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,370
27420,cynthiahat_27420,cynthiahat_des_27420,10,Femaleplayer,cynthiahat_27420,Prefab/Art/Character/cynthiahat_27420.prefab,1,,,2023-10-8 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,969
27421,cynthiadress_27421,cynthiahat_des_27420,11,Femaleplayer,cynthiadress_27421,Prefab/Art/Character/cynthiadress_27421.prefab,1,,,2023-10-8 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,764
27422,cynthiaskirt_27422,cynthiahat_des_27420,12,Femaleplayer,cynthiaskirt_27422,Prefab/Art/Character/cynthiaskirt_27422.prefab,1,,,2023-10-8 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,564
27423,cynthiashoes_27423,cynthiahat_des_27420,13,Femaleplayer,cynthiashoes_27423,Prefab/Art/Character/cynthiashoes_27423.prefab,1,,,2023-10-8 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,364
27424,cynthiahat_27424,cynthiahat_des_27424,10,Femaleplayer,cynthiahat_27424,Prefab/Art/Character/cynthiahat_27424.prefab,1,,,2023-9-12 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,965
27425,cynthiadress_27425,cynthiahat_des_27424,11,Femaleplayer,cynthiadress_27425,Prefab/Art/Character/cynthiadress_27425.prefab,1,,,2023-9-12 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,765
27426,cynthiaskirt_27426,cynthiahat_des_27424,12,Femaleplayer,cynthiaskirt_27426,Prefab/Art/Character/cynthiaskirt_27426.prefab,1,,,2023-9-12 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,565
27427,cynthiashoes_27427,cynthiahat_des_27424,13,Femaleplayer,cynthiashoes_27427,Prefab/Art/Character/cynthiashoes_27427.prefab,1,,,2023-9-12 19:00:00,0,0,[],[],0,[],[],,100,0,[],[],,,,365
27604,item_27604,item_27604_desc,4,-1,dragon_dress3701_timer,dragon_timer_hat,1,,,2023-9-19 19:00:00,4,0,"[25,35]","[300,200]",1,"[[2201,400],[2202,400],[27519,2]]",[],,30,20,"[[1002,1000]]","[1002,300]",,36604,cynthiahat_desc_27404,646
27751,item_27751,item_desc_27751,4,-1,dragon_dress3401_car,dragon_car_hat,-1,,,2023-9-13 19:05:00,2,0,"[4,8]",[],1,,"[1,5]",,40,30,"[[1002,300]]","[1002,100]",,36751,item_27502_get,2014
27752,item_27752,item_desc_27752,4,-1,dragon_dress3501_techmusic,dragon_techmusic_hat,-1,,,2023-9-28 19:05:00,2,0,"[4,8]",[],1,,"[1,5]",,40,30,"[[1002,300]]","[1002,100]",,36752,item_27502_get,2014
27755,item_27755,item_desc_27755,4,-1,dragon_dress3701_toysoldier,dragon_toysoldier_hat,-1,,,2023-10-12 19:05:00,2,0,"[4,8]",[],1,,"[1,5]",,40,30,"[[1002,300]]","[1002,100]",,36755,item_27502_get,2014
27758,item_27758,item_desc_27758,4,-1,dragon_dress3801_gothic,dragon_gothic_hat,-1,,,2023-10-27 19:05:00,2,0,"[4,8]",[],1,,"[1,5]",,40,30,"[[1002,300]]","[1002,100]",,36758,item_27502_get,2014
91001,item_27686,item_desc_27686,4,-1,dragon_dress2401_mushroom,dragon_mushroom_hat,1,,,,1,0,"[1,3]",[],1,,[],,100,30,"[[1002,300]]","[1002,50]",,1001001,item_getway_gene_300,1002
91002,item_27515,item_desc_27515,4,-1,item_dress1601_widebrim,dragon_wide_brim_hat,1,,,,1,0,"[1,3]",[],1,,[],,100,0,"[[1002,50]]","[1002,50]",,1001002,item_getway_gene_300,1003
91003,item_27529,item_desc_27529,4,-1,item_dress1701_cowboyhat,dragon_cowboy_hat,1,,,,1,0,"[1,3]",[],1,,[],,100,0,[],"[1002,50]",,1001003,item_getway_gene_300,1001
91004,item_27530,item_desc_27530,4,-1,item_dress1701_grasshat,dragon_grass_hat,1,,,,1,0,"[1,3]",[],1,,[],,100,0,[],"[1002,50]",,1001004,item_getway_gene_300,1004
91005,item_27508,item_desc_27508,4,-1,dragon_animal_hat3,dragon_animal_hat3,1,,,,1,0,"[1,3]",[],1,,[],,100,0,[],"[1002,50]",,1001005,item_getway_gene_300,1005
91006,item_27563,item_desc_27563,4,-1,dragon_dress2301_cuteie,dragon_cuteie_hat,-1,,,,1,0,"[1,3]",[],1,,[],,100,0,[],"[1002,50]",,1001006,item_91006_getway,1006
91007,item_27566,item_desc_27566,4,-1,dragon_dress2501_angled,dragon_angled_hat,-1,,,,1,0,"[1,3]",[],1,,[],,100,0,[],"[1002,50]",,1001007,item_91007_getway,1007
91008,item_27557,item_desc_27557,4,-1,item_dress1901_straband,dragon_straband_hat,-1,,,,1,0,"[1,3]",[],1,,[],,100,0,[],"[1002,50]",,1001008,item_91008_getway,1008
91009,item_27560,item_desc_27560,4,-1,item_dress2101_chief,dragon_chief_hat,1,,,,1,0,"[1,3]",[],1,,[],,100,0,[],"[1002,50]",,1001009,item_getway_gene_300,1008
91010,item_27559,item_desc_27559,4,-1,item_dress1701_nursehat,dragon_nurse_hat,1,,,,1,0,"[1,3]",[],1,,[],,100,0,[],"[1002,50]",,1001010,item_getway_gene_300,1008
91011,item_27525,item_desc_27525,4,-1,item_dress1701_painterhat,dragon_painter_hat,1,,,,1,0,"[1,3]",[],1,,[],,100,0,[],"[1002,50]",,1001011,item_getway_gene_300,1008
91012,item_27567,item_desc_27567,4,-1,dragon_dress2601_bachelor,dragon_bachelor_hat,-1,,,,1,0,"[1,3]",[],1,,[],,100,0,[],"[1002,50]",,1001012,item_90000_getway,1008
92001,item_27532,item_desc_27532,4,-1,item_dress1801_spirnghat,dragon_spring_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",1000,40,30,"[[1002,300]]","[1002,100]",,1002001,item_92001_getway2,2001
92002,item_27510,item_desc_27510,4,-1,dragon_animal_hat2,dragon_animal_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",1000,40,30,"[[1002,300]]","[1002,100]",,1002002,item_92002_getway2,2002
92003,item_27542,item_desc_27542,4,-1,item_dress1901_captain,dragon_navy_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",1000,40,30,"[[1002,300]]","[1002,100]",,1002003,item_92003_getway,2003
92004,item_27683,item_desc_27683,4,-1,dragon_dress2301_tiger,dragon_tiger_hat,1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002004,item_getway_gene_300,2004
92005,item_27507,item_desc_27507,4,-1,dragon_wizard_hat,dragon_wizard_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002005,item_92005_getway,2005
92006,item_27502,item_desc_27502,4,-1,dragon_feather_hat,dragon_feather_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002006,item_92006_getway,2006
92007,item_27565,item_desc_27565,4,-1,dragon_dress2401_rainbowmoon,dragon_rainbowmoon_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002007,item_92007_getway,2007
92008,item_27535,item_desc_27535,4,-1,item_dress1801_pandahat,dragon_panda_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",0,40,30,"[[1002,300]]","[1002,100]",,1002008,item_92008_getway,2008
92009,item_27509,item_desc_27509,4,-1,dragon_animal_hat4,dragon_animal_hat4,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",0,40,30,"[[1002,300]]","[1002,100]",,1002009,item_92009_getway,2009
92010,item_27511,item_desc_27511,4,-1,dragon_animal_hat1,dragon_animal_hat1,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002010,item_92010_getway,2010
92011,item_27725,item_desc_27725,4,-1,dragon_dress3001_purpleburger,dragon_purpleburger_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002011,item_92011_getway,2011
92012,item_27503,item_desc_27503,4,-1,cynthiaskin_27200,xiaochoumao,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002012,item_92012_getway,2012
92013,item_27651,item_desc_27651,4,-1,item_dress2001_aplysia,dragon_aplysia_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002013,item_92013_getway,2013
92014,item_27712,item_desc_27712,4,-1,dragon_dress2801_giftbox,dragon_giftbox_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002014,item_92014_getway,2014
92015,item_27561,item_desc_27561,4,-1,item_dress2101_grayrabbit,dragon_grayrabbit_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002015,item_92015_getway,2014
92016,item_27548,item_desc_27548,4,-1,item_dress1901_devil,dragon_devil_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002016,item_92016_getway,2014
92017,item_27663,item_desc_27663,4,-1,item_dress2101_umbrella,dragon_umbrella_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002017,item_92017_getway,2014
92018,item_27514,item_desc_27514,4,-1,item_dress1601_berehat,dragon_bere_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002018,item_92018_getway,2014
92019,item_92019,item_desc_92019,4,-1,item_dress1601_frog,dragon_frog_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002019,item_92019_getway,2014
92020,item_92020,item_desc_92020,4,-1,dragon_dress3201_royalfemale,dragon_royalfemale_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002020,item_92020_getway,2014
92021,item_92021,item_desc_92021,4,-1,dragon_dress3501_arabian,dragon_arabian_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002021,item_92021_getway,2014
92022,item_92022,item_desc_92022,4,-1,dragon_dress3901_freefire,dragon_freefire_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002022,item_92022_getway,2014
92023,item_92023,item_desc_92023,4,-1,dragon_dress4001_steamwing,dragon_steamwing_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002023,item_92022_getway,2014
92024,item_92024,item_desc_92024,4,-1,item_dragonskin_christmas_hat,dragon_Christmas_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002024,item_92022_getway,2014
92025,item_92025,item_desc_92025,4,-1,dragon_dress4101_pompomberet,dragon_pompomberet_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002024,item_92022_getway,2014
92026,item_92026,item_desc_92026,4,-1,dragon_dress4101_Cakecap,dragon_Cakecap_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002024,item_92022_getway,2014
92027,item_92027,item_desc_92027,4,-1,dragon_dress4101_Strawberrycap,dragon_Strawberry01_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002024,item_92022_getway,2014
92028,item_92028,item_desc_92028,4,-1,dragon_dress3601_hunter,dragon_sashimi_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002024,item_92022_getway,2014
92029,item_92029,item_desc_92029,4,-1,dragon_dress3601_Easter_egg,dragon_Easter_egg_hat,-1,,,,2,0,"[4,8]",[],1,,"[1,5]",100,40,30,"[[1002,300]]","[1002,100]",,1002024,item_92022_getway,2014
93001,item_27682,item_desc_27682,4,-1,dragon_dress2401_bubblemachine,dragon_bubblemachine_hat,-1,,,,3,0,"[10,20]",[],1,,"[2,3]",1000,30,0,[],"[1002,200]",,1003001,item_93001_getway,3001
93002,item_27541,item_desc_27541,4,-1,item_dress1801_dancerhat,dragon_dancer_hat,-1,,,,3,0,"[10,20]",[],1,,"[2,3]",1000,30,0,[],"[1002,200]",,1003002,item_93002_getway,3002
93003,item_27536,item_desc_27536,4,-1,item_dress1801_angelhat,dragon_angel_hat,-1,,,,3,0,"[10,20]",[],1,,"[2,3]",100,30,0,[],"[1002,200]",,1003003,item_93003_getway,3003
93004,item_27543,item_desc_27543,4,-1,item_dress1901_rainbow,dragon_rainbow_hat,-1,,,,3,0,"[10,20]",[],1,,"[2,3]",100,30,0,[],"[1002,200]",,1003004,item_93004_getway,3004
93005,item_27533,item_desc_27533,4,-1,item_dress1801_piratehat,dragon_pirate_hat,-1,,,,3,0,"[10,20]",[],1,,"[2,3]",100,30,0,[],"[1002,200]",,1003005,item_93005_getway,3005
93006,item_27664,item_desc_27664,4,-1,item_dress2101_whale,dragon_whale_hat,-1,,,,3,0,"[10,20]",[],1,,"[2,3]",100,30,0,[],"[1002,200]",,1003006,item_93006_getway,3006
93007,item_27551,item_desc_27551,4,-1,item_dress1901_windbell,dragon_windbell_hat,-1,,,,3,0,"[10,20]",[],1,,"[2,3]",100,30,0,[],"[1002,200]",,1003007,item_93007_getway,3007
93008,item_27680,item_desc_27680,4,-1,item_dress2101_kking,dragon_kking_hat,-1,,,,3,0,"[10,20]",[],1,,"[2,3]",0,30,0,[],"[1002,200]",,1003008,item_93008_getway,3008
93009,item_27687,item_desc_27687,4,-1,dragon_dress2401_candlestick,dragon_candlestick_hat,-1,,,,3,0,"[10,20]",[],1,,"[2,3]",0,30,0,[],"[1002,200]",,1003009,item_93009_getway,3009
93010,item_27653,item_desc_27653,4,-1,item_dress2001_piano,dragon_piano_hat,-1,,,,3,0,"[10,20]",[],1,,"[2,3]",100,30,0,[],"[1002,200]",,1003010,item_93010_getway,3010
93011,item_27564,item_desc_27564,4,-1,dragon_dress2401_blackcat,dragon_blackcat_hat,1,,,,3,0,"[10,20]",[],1,,"[2,3]",0,30,0,[],"[1002,200]",,1003011,item_90000_getway,3011
94001,item_27600,item_desc_27600,4,-1,item_dress1701_galaxyhat,dragon_galaxy_hat,1,,,,4,0,"[25,35]","[300,200]",1,,"[3,3]",1000,30,20,"[[1002,1000]]","[1002,300]",,1004001,item_94001_getway,4001
94002,item_27678,item_desc_27678,4,-1,dragon_dress2301_catfan,dragon_catfan_hat,-1,,,,4,0,"[25,35]","[300,200]",1,,"[3,3]",500,30,20,"[[1002,1000]]","[1002,300]",,1004002,item_94002_getway,4002
94003,item_27521,cynthiaskin_desc_94003,4,-1,item_dress1601_bunny,dragon_magic_bunny_hat,-1,,,,4,0,"[25,35]","[300,200]",1,,"[3,3]",0,30,20,"[[1002,1000]]","[1002,300]",,1004003,item_94003_getway,4003
94004,item_27698,item_desc_27698,4,-1,dragon_dress2401_spiritmage,dragon_spiritmage_hat,-1,,,,4,0,"[25,35]","[300,200]",1,,"[3,3]",0,30,20,"[[1002,1000]]","[1002,300]",,1004004,item_90000_getway,4004
